ACCIDENT_NO,VEHICLE_ID,VEHICLE_YEAR_MANUF,VEHICLE_DCA_CODE,INITIAL_DIRECTION,ROAD_SURFACE_TYPE,ROAD_SURFACE_TYPE_DESC,REG_STATE,VEHICLE_BODY_STYLE,VEHICLE_MAKE,VEHICLE_MODEL,VEHICLE_POWER,VEHICLE_TYPE,VEHICLE_TYPE_DESC,VEHICLE_WEIGHT,CONSTRUCTION_TYPE,FUEL_TYPE,NO_OF_WHEELS,NO_OF_CYLINDERS,SEATING_CAPACITY,TARE_WEIGHT,TOTAL_NO_OCCUPANTS,CARRY_CAPACITY,CUBIC_CAPACITY,FINAL_DIRECTION,DRIVER_INTENT,VEHICLE_MOVEMENT,TRAILER_TYPE,VEHICLE_COLOUR_1,VEHICLE_COLOUR_2,CAUGHT_FIRE,INITIAL_IMPACT,LAMPS,LEVEL_OF_DAMAGE,TOWED_AWAY_FLAG,TRAFFIC_CONTROL,TRAFFIC_CONTROL_DESC
T20120002501,C,2008.0,8.0,NW,1.0,Paved,V,S WAG,FORD,FALCON,,2,Station Wagon,,R,G,4.0,6.0,5.0,1684.0,1.0,,,NW,1.0,1.0,H,RED,ZZ,2.0,R,2.0,1,2.0,1.0,Stop-go lights
T20120002502,A,1997.0,2.0,SE,1.0,Paved,V,UTIL,HOLDEN,COMMOD,,4,Utility,2200.0,R,M,4.0,8.0,2.0,1300.0,2.0,900.0,,SE,15.0,15.0,H,WHI,ZZ,2.0,R,2.0,3,1.0,1.0,Stop-go lights
T20120002502,B,2010.0,1.0,SE,1.0,Paved,V,SEDAN,HOLDEN,CRUZE,,1,Car,,R,D,4.0,4.0,5.0,1402.0,1.0,,,SE,1.0,1.0,H,GRY,ZZ,2.0,F,2.0,4,1.0,1.0,Stop-go lights
T20120002507,A,1989.0,2.0,S,1.0,Paved,V,P MVR,VOLVO,FL10,,61,Prime Mover - Single Trailer,,R,D,4.0,6.0,2.0,10700.0,1.0,,,S,7.0,7.0,F,WHI,ZZ,2.0,0,2.0,3,9.0,0.0,No control
T20120002507,B,1998.0,1.0,S,1.0,Paved,V,GRADER,CATPLR,12H,,17,Other Vehicle,17001.0,R,D,4.0,6.0,1.0,17000.0,1.0,1.0,,W,2.0,2.0,H,YLW,ZZ,2.0,1,2.0,3,2.0,0.0,No control
T20120002508,A,2005.0,2.0,N,1.0,Paved,V,SEDAN,HOLDEN,ASTRA,,1,Car,,R,P,4.0,4.0,5.0,1150.0,2.0,,,N,1.0,1.0,H,SIL,ZZ,2.0,F,0.0,5,1.0,1.0,Stop-go lights
T20120002508,B,2010.0,1.0,S,1.0,Paved,V,SEDAN,MAZDA,2,,1,Car,,R,P,4.0,4.0,5.0,995.0,1.0,,,W,2.0,2.0,H,BLK,ZZ,2.0,1,0.0,5,1.0,1.0,Stop-go lights
T20120002509,A,2007.0,2.0,W,1.0,Paved,V,SEDAN,FORD,FAIRLA,,3,Taxi,,R,M,4.0,6.0,5.0,1680.0,2.0,,,W,1.0,15.0,H,YLW,ZZ,2.0,7,2.0,1,2.0,0.0,No control
T20120002509,B,,1.0,W,1.0,Paved,,,,,,13,Bicycle,,,,,,,,1.0,,,W,1.0,1.0,H,ZZ,ZZ,0.0,1,2.0,2,2.0,0.0,No control
T20120002510,A,1998.0,1.0,NE,1.0,Paved,V,SEDAN,NISSAN,PULSAR,,1,Car,,R,P,4.0,4.0,5.0,1100.0,1.0,,,S,2.0,2.0,H,GRY,ZZ,2.0,1,2.0,2,2.0,0.0,No control
T20120002510,B,2003.0,2.0,NE,1.0,Paved,V,SOLO,HONDA,VT750,,10,Motor Cycle,,,P,2.0,2.0,,,1.0,,750.0,NE,7.0,7.0,H,BLK,ZZ,2.0,F,2.0,1,2.0,0.0,No control
T20120002515,A,1995.0,1.0,E,1.0,Paved,Q,CYCLE,KAWASA,ZZR,,10,Motor Cycle,,,Z,,,,,1.0,,,E,1.0,7.0,H,BLU,ZZ,2.0,F,9.0,3,1.0,0.0,No control
T20120002515,B,2009.0,2.0,E,1.0,Paved,V,WAGON,HYNDAI,TUCSON,,2,Station Wagon,,R,P,4.0,4.0,5.0,1625.0,1.0,,,E,1.0,17.0,H,SIL,ZZ,2.0,4,2.0,1,2.0,0.0,No control
T20120002517,A,1997.0,2.0,W,1.0,Paved,V,BUS,VOLVO,B10B,,8,Bus/Coach,16500.0,R,D,4.0,6.0,44.0,10370.0,1.0,6130.0,,W,1.0,1.0,H,WHI,BRN,2.0,F,2.0,4,1.0,0.0,No control
T20120002517,B,1995.0,1.0,E,1.0,Paved,V,COUPE,TOYOTA,SUPRA,,1,Car,,R,P,4.0,4.0,5.0,1200.0,1.0,,,E,1.0,7.0,H,RED,ZZ,2.0,F,2.0,5,1.0,0.0,No control
T20120002518,A,2003.0,2.0,S,3.0,Gravel,V,UTIL,TOYOTA,LANDCR,,4,Utility,3200.0,R,D,4.0,6.0,2.0,2520.0,1.0,680.0,,E,4.0,4.0,H,WHI,ZZ,2.0,F,2.0,1,2.0,0.0,No control
T20120002518,B,2011.0,1.0,W,3.0,Gravel,Q,S WAG,HOLDEN,COMMOD,,2,Station Wagon,,,Z,,6.0,5.0,,1.0,,,W,9.0,9.0,H,GRN,ZZ,2.0,R,2.0,2,2.0,0.0,No control
T20120002519,A,2001.0,1.0,NE,1.0,Paved,V,SEDAN,FORD,FAIRMO,,1,Car,,R,P,4.0,6.0,5.0,1500.0,1.0,,,NE,1.0,18.0,H,GRY,ZZ,2.0,5,2.0,4,1.0,0.0,No control
T20120002519,B,2004.0,8.0,NE,1.0,Paved,V,TRAY,HOLDEN,RODEO,,4,Utility,2900.0,R,D,4.0,4.0,3.0,1870.0,0.0,1030.0,,NE,11.0,11.0,H,BLU,ZZ,2.0,3,2.0,2,2.0,0.0,No control
T20120002519,C,1998.0,8.0,NE,1.0,Paved,V,DC UTE,HOLDEN,RODEO,,4,Utility,2740.0,R,D,4.0,4.0,5.0,1715.0,0.0,1025.0,,NE,11.0,11.0,H,WHI,ZZ,2.0,R,2.0,1,2.0,0.0,No control
T20120002520,A,2004.0,8.0,NW,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,P,4.0,6.0,5.0,1512.0,1.0,,,NW,17.0,13.0,H,GRY,ZZ,2.0,R,2.0,6,2.0,0.0,No control
T20120002520,B,2005.0,2.0,NW,1.0,Paved,W,S WAG,TOYOTA,RAV4,,2,Station Wagon,,,Z,,4.0,5.0,1375.0,1.0,,,NW,17.0,13.0,H,FWN,ZZ,2.0,R,2.0,4,1.0,0.0,No control
T20120002520,C,2007.0,1.0,NW,1.0,Paved,V,SEDAN,TOYOTA,COROL,,1,Car,,R,P,4.0,4.0,5.0,1270.0,2.0,,,NW,1.0,1.0,H,SIL,ZZ,2.0,F,2.0,4,1.0,0.0,No control
T20120002520,D,2008.0,8.0,NW,1.0,Paved,V,SEDAN,MAZDA,2,,1,Car,,R,P,4.0,4.0,5.0,995.0,1.0,,,NW,1.0,1.0,H,GRY,ZZ,2.0,F,2.0,4,1.0,0.0,No control
T20120002521,A,2008.0,1.0,W,1.0,Paved,V,SEDAN,FORD,FALCON,,3,Taxi,,R,M,4.0,6.0,5.0,1704.0,1.0,,,E,5.0,5.0,H,YLW,ZZ,2.0,2,2.0,6,2.0,0.0,No control
T20120002521,B,,2.0,W,1.0,Paved,,,,,,13,Bicycle,,,,,,,,1.0,,,W,1.0,7.0,H,ZZ,ZZ,0.0,F,2.0,1,2.0,0.0,No control
T20120002522,A,2011.0,1.0,E,1.0,Paved,V,BUS,TOYOTA,HIACE,,8,Bus/Coach,,R,P,4.0,4.0,11.0,1710.0,3.0,,,E,1.0,1.0,H,YLW,ZZ,2.0,4,2.0,6,2.0,0.0,No control
T20120002524,A,2006.0,2.0,SE,1.0,Paved,V,SEDAN,FORD,FIESTA,,1,Car,,R,P,4.0,4.0,5.0,1062.0,1.0,,,SE,1.0,17.0,H,BLK,ZZ,2.0,R,9.0,9,9.0,0.0,No control
T20120002524,B,1993.0,1.0,SE,1.0,Paved,V,SEDAN,TOYOTA,CAMRY,,1,Car,,R,P,4.0,4.0,5.0,1300.0,1.0,,,SE,1.0,17.0,H,GRN,ZZ,2.0,F,9.0,9,9.0,0.0,No control
T20120002527,A,2004.0,1.0,W,1.0,Paved,V,G UNIT,IVEC D,ACCO,,72,Heavy Vehicle (Rigid) > 4.5 Tonnes,24000.0,R,D,6.0,6.0,2.0,12800.0,1.0,11200.0,,NK,4.0,15.0,H,WHI,ZZ,2.0,R,2.0,1,2.0,0.0,No control
T20120002527,B,2000.0,2.0,S,1.0,Paved,V,SEDAN,FORD,FORTE,,1,Car,,R,P,4.0,6.0,5.0,1550.0,1.0,,,S,1.0,1.0,H,GRN,ZZ,2.0,F,2.0,5,1.0,0.0,No control
T20120002529,A,2001.0,8.0,N,1.0,Paved,V,SEDAN,FORD,FALCON,,1,Car,,R,P,4.0,6.0,5.0,1545.0,1.0,,,N,1.0,17.0,H,MRN,ZZ,2.0,R,2.0,3,1.0,0.0,No control
T20120002529,B,2007.0,2.0,N,1.0,Paved,V,SEDAN,TOYOTA,AURION,,1,Car,,R,P,4.0,6.0,5.0,1540.0,1.0,,3500.0,N,1.0,17.0,H,WHI,ZZ,2.0,R,2.0,3,1.0,0.0,No control
T20120002529,C,2005.0,1.0,N,1.0,Paved,V,SEDAN,HOLDEN,BARINA,,1,Car,,R,P,4.0,4.0,5.0,1300.0,1.0,,,N,1.0,1.0,H,SIL,ZZ,2.0,F,2.0,3,1.0,0.0,No control
T20120002530,A,2004.0,2.0,E,1.0,Paved,V,COUPE,HYNDAI,ACCENT,,1,Car,,R,P,4.0,4.0,5.0,1032.0,1.0,,1600.0,E,1.0,1.0,H,WHI,ZZ,2.0,2,9.0,2,2.0,0.0,No control
T20120002530,B,1999.0,1.0,W,1.0,Paved,V,SEDAN,HYNDAI,SONATA,,1,Car,,R,P,4.0,4.0,5.0,1200.0,1.0,,,E,5.0,5.0,H,SIL,ZZ,2.0,5,9.0,1,2.0,0.0,No control
T20120002535,A,1997.0,1.0,S,3.0,Gravel,V,SEDAN,FORD,FAIRMO,,1,Car,,R,M,4.0,6.0,5.0,1450.0,1.0,,,S,4.0,4.0,H,BLU,ZZ,2.0,R,2.0,6,2.0,0.0,No control
T20120002537,A,1995.0,1.0,E,1.0,Paved,V,SEDAN,SEAT,CORDOB,,1,Car,,R,P,4.0,4.0,5.0,950.0,1.0,,,E,1.0,1.0,H,PUR,ZZ,1.0,F,2.0,3,9.0,0.0,No control
T20120002537,B,1998.0,2.0,E,1.0,Paved,V,SEDAN,MAZDA,323,,1,Car,,R,P,4.0,4.0,5.0,1150.0,1.0,,,E,1.0,1.0,H,GRN,ZZ,2.0,R,2.0,1,2.0,0.0,No control
T20120002539,A,2001.0,1.0,E,1.0,Paved,V,UTIL,FORD,FALCON,,4,Utility,2740.0,R,P,4.0,6.0,2.0,1450.0,1.0,1290.0,,N,3.0,17.0,H,BLU,ZZ,2.0,1,2.0,2,2.0,11.0,Giveway sign
T20120002539,B,2004.0,2.0,N,1.0,Paved,V,CYCLE,HONDA,CT110,,10,Motor Cycle,,,Z,,1.0,,,1.0,,,W,3.0,3.0,H,RED,ZZ,2.0,F,2.0,5,9.0,0.0,No control
T20120002545,A,2004.0,1.0,S,1.0,Paved,V,SEDAN,TOYOTA,CAMRY,,1,Car,,R,P,4.0,4.0,5.0,1455.0,1.0,,,S,1.0,1.0,H,SIL,ZZ,2.0,4,2.0,1,2.0,11.0,Giveway sign
T20120002545,B,,2.0,E,1.0,Paved,,,,,,13,Bicycle,,,,,,,,1.0,,,E,1.0,1.0,H,ZZ,ZZ,0.0,F,2.0,5,2.0,11.0,Giveway sign
T20120002547,A,1986.0,2.0,SW,1.0,Paved,V,SEDAN,HOLDEN,BARINA,,1,Car,1000.0,R,P,4.0,4.0,5.0,700.0,3.0,300.0,,SE,3.0,18.0,H,GRN,ZZ,2.0,F,2.0,4,1.0,0.0,No control
T20120002547,B,2002.0,1.0,NW,1.0,Paved,V,SEDAN,HOLDEN,ASTRA,,1,Car,,R,P,4.0,4.0,5.0,1200.0,1.0,,,NW,1.0,1.0,H,SIL,ZZ,2.0,F,2.0,3,1.0,10.0,Stop sign
T20120002547,C,2010.0,8.0,NW,1.0,Paved,V,SEDAN,SUZUKI,ALTO,,1,Car,,R,P,4.0,3.0,4.0,1000.0,1.0,,,NW,1.0,1.0,H,WHI,ZZ,2.0,F,2.0,3,1.0,0.0,No control
T20120002549,A,1995.0,2.0,W,1.0,Paved,V,WAGON,MITSUB,NIMBUS,,2,Station Wagon,,R,P,4.0,4.0,7.0,1300.0,1.0,,,W,1.0,1.0,H,RED,ZZ,2.0,7,2.0,4,1.0,9.0,Roundabout
T20120002549,B,1995.0,1.0,N,1.0,Paved,V,COUPE,B M W,E36,,1,Car,,R,P,4.0,4.0,5.0,1300.0,2.0,,1600.0,N,1.0,1.0,H,PUR,ZZ,2.0,1,2.0,1,2.0,9.0,Roundabout
T20120002550,A,2010.0,1.0,N,3.0,Gravel,V,DC UTE,TOYOTA,HILUX,,4,Utility,,R,D,4.0,4.0,5.0,1800.0,3.0,,3000.0,N,1.0,18.0,H,BLU,ZZ,2.0,5,2.0,1,2.0,0.0,No control
T20120002551,A,1971.0,1.0,SE,1.0,Paved,V,CYCLE,NORTON,COMMAN,,10,Motor Cycle,,,P,2.0,2.0,,,1.0,,748.0,SE,2.0,18.0,H,YLW,ZZ,2.0,5,2.0,9,2.0,0.0,No control
T20120002552,A,2002.0,2.0,S,1.0,Paved,V,SEDAN,MITSUB,VERADA,,1,Car,,R,M,4.0,6.0,5.0,1518.0,3.0,,,W,2.0,15.0,H,WHI,ZZ,2.0,R,2.0,2,2.0,0.0,No control
T20120002552,B,2007.0,1.0,S,1.0,Paved,V,SEDAN,MAZDA,3 MAX,,1,Car,,R,P,4.0,4.0,5.0,1246.0,1.0,,,S,1.0,1.0,H,PUR,ZZ,2.0,F,2.0,3,1.0,0.0,No control
T20120002563,A,2002.0,1.0,E,1.0,Paved,V,CYCLE,DUCATI,620M,,10,Motor Cycle,,,Z,,2.0,,,1.0,,,NK,1.0,18.0,H,YLW,ZZ,2.0,1,0.0,2,2.0,0.0,No control
T20120002569,A,2002.0,1.0,S,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,M,4.0,6.0,5.0,1469.0,1.0,,3800.0,S,1.0,18.0,H,BLU,ZZ,2.0,6,2.0,4,1.0,0.0,No control
T20120002569,B,2001.0,8.0,W,1.0,Paved,V,SEDAN,FORD,FUTURA,,1,Car,,R,P,4.0,6.0,5.0,1545.0,0.0,,,W,11.0,11.0,H,GLD,ZZ,2.0,4,2.0,2,2.0,0.0,No control
T20120002573,A,2005.0,2.0,NW,1.0,Paved,V,SEDAN,HONDA,ACCORD,,1,Car,,R,P,4.0,4.0,5.0,1500.0,1.0,,,NW,17.0,17.0,H,GLD,ZZ,2.0,F,2.0,1,2.0,99.0,Unknown
T20120002573,B,2011.0,1.0,SE,1.0,Paved,V,SEDAN,TOYOTA,YARIS,,1,Car,,R,P,4.0,4.0,5.0,1045.0,1.0,,,SE,9.0,9.0,H,BLU,ZZ,2.0,R,2.0,6,2.0,99.0,Unknown
T20120002575,A,2007.0,1.0,E,1.0,Paved,V,SEDAN,MAZDA,3 MAXX,,1,Car,,R,P,4.0,4.0,5.0,1278.0,1.0,,,E,1.0,1.0,H,GRY,ZZ,2.0,F,2.0,1,2.0,10.0,Stop sign
T20120002575,B,,2.0,S,1.0,Paved,,,,,,13,Bicycle,,,,,,,,1.0,,,S,1.0,1.0,H,ZZ,ZZ,0.0,F,2.0,1,2.0,0.0,No control
T20120002576,A,2000.0,2.0,N,1.0,Paved,V,S WAG,MITSUB,LEGNUM,,2,Station Wagon,,R,P,4.0,6.0,5.0,1250.0,1.0,,,N,1.0,1.0,H,BLK,ZZ,2.0,1,2.0,1,2.0,9.0,Roundabout
T20120002576,B,,1.0,S,1.0,Paved,,,,,,13,Bicycle,,,,,,,,1.0,,,W,2.0,2.0,H,ZZ,ZZ,0.0,5,0.0,3,1.0,9.0,Roundabout
T20120002577,A,2009.0,1.0,W,1.0,Paved,V,UTIL,ISUZU,DMAX,,4,Utility,2900.0,R,D,4.0,4.0,3.0,1920.0,1.0,980.0,,N,2.0,2.0,H,BLK,ZZ,2.0,2,0.0,1,2.0,0.0,No control
T20120002577,B,1990.0,2.0,W,1.0,Paved,V,SOLO,SUZUKI,GSXR6R,,10,Motor Cycle,,,P,2.0,4.0,,,1.0,,750.0,W,7.0,7.0,H,RED,WHI,2.0,5,0.0,2,2.0,0.0,No control
T20120002579,A,2008.0,1.0,N,1.0,Paved,V,COUPE,TOYOTA,YARIS,,1,Car,,R,P,4.0,4.0,5.0,1050.0,1.0,,,E,2.0,2.0,H,SIL,ZZ,2.0,5,2.0,1,2.0,0.0,No control
T20120002579,B,,2.0,S,1.0,Paved,,,,,,13,Bicycle,,,,,,,,1.0,,,S,1.0,1.0,H,ZZ,ZZ,0.0,F,2.0,1,2.0,0.0,No control
T20120002580,A,2005.0,1.0,S,1.0,Paved,W,P VAN,KIA,PREGIO,,5,Panel Van,,,Z,,4.0,3.0,1774.0,1.0,,,S,1.0,18.0,H,WHI,ZZ,2.0,9,2.0,4,1.0,0.0,No control
T20120002582,A,2009.0,1.0,NW,3.0,Gravel,V,CYCLE,YAMAHA,WR250F,,10,Motor Cycle,,,Z,,1.0,,,1.0,,,NW,1.0,1.0,H,BLU,ZZ,2.0,N,2.0,6,2.0,0.0,No control
T20120002583,A,2009.0,2.0,S,1.0,Paved,V,UTIL,FORD,RANGER,,4,Utility,2790.0,R,P,4.0,4.0,2.0,1627.0,1.0,1163.0,,S,1.0,1.0,H,WHI,ZZ,2.0,U,2.0,1,1.0,9.0,Roundabout
T20120002583,B,,1.0,W,1.0,Paved,,,UNKN,,,10,Motor Cycle,,,Z,,,,,1.0,,,W,1.0,1.0,H,ZZ,ZZ,2.0,F,2.0,1,2.0,9.0,Roundabout
T20120002585,A,2010.0,2.0,E,1.0,Paved,V,SEDAN,MAZDA,2 NEO,,1,Car,,R,P,4.0,4.0,5.0,1023.0,1.0,,,E,1.0,1.0,H,BLU,ZZ,2.0,1,2.0,3,1.0,0.0,No control
T20120002585,B,,1.0,N,1.0,Paved,N,SED,HOLDEN,VS P/C,,1,Car,,,Z,,6.0,,1347.0,2.0,,,N,1.0,1.0,H,GRN,ZZ,2.0,F,2.0,3,1.0,10.0,Stop sign
T20120002591,A,1996.0,2.0,S,1.0,Paved,V,CYCLE,SUZUKI,GSXR75,,10,Motor Cycle,,,Z,,4.0,,,1.0,,,W,2.0,2.0,H,WHI,BLU,2.0,8,1.0,1,2.0,0.0,No control
T20120002591,B,,1.0,S,1.0,Paved,,,UNKN,,,99,Not Known,,,Z,,,,,1.0,,,S,1.0,1.0,H,ZZ,ZZ,2.0,1,2.0,1,2.0,0.0,No control
T20120002595,A,1997.0,1.0,W,1.0,Paved,V,COUPE,MITSUB,LANCER,,1,Car,,R,P,4.0,4.0,5.0,1000.0,1.0,,,N,2.0,2.0,H,SIL,ZZ,2.0,1,0.0,1,2.0,0.0,No control
T20120002595,B,2005.0,2.0,E,1.0,Paved,V,SEDAN,HONDA,JAZZ,,1,Car,,R,P,4.0,4.0,5.0,1025.0,1.0,,,E,1.0,1.0,H,BLU,ZZ,2.0,4,0.0,1,2.0,0.0,No control
T20120002596,A,1995.0,1.0,S,1.0,Paved,V,WAGON,TOYOTA,TARAGO,,2,Station Wagon,,R,P,4.0,4.0,8.0,1650.0,1.0,,2400.0,E,3.0,3.0,H,GRY,ZZ,2.0,5,2.0,6,2.0,1.0,Stop-go lights
T20120002597,A,2009.0,1.0,SE,1.0,Paved,V,WAGON,NISSAN,PATHFI,,2,Station Wagon,2880.0,R,D,4.0,4.0,7.0,2264.0,1.0,616.0,,SE,1.0,1.0,H,SIL,ZZ,2.0,7,2.0,1,2.0,0.0,No control
T20120002598,A,2003.0,2.0,NE,1.0,Paved,V,SEDAN,HOLDEN,COMMOD,,1,Car,,R,P,4.0,6.0,5.0,1350.0,3.0,,,NE,1.0,1.0,H,GRY,ZZ,2.0,F,2.0,4,1.0,1.0,Stop-go lights
T20120002598,B,2003.0,1.0,NW,1.0,Paved,V,WAGON,SUZUKI,XL7,,2,Station Wagon,,R,P,4.0,6.0,5.0,2260.0,1.0,,,NW,1.0,1.0,H,RED,ZZ,2.0,8,2.0,3,1.0,1.0,Stop-go lights
T20120002601,A,1998.0,2.0,W,1.0,Paved,V,SEDAN,TOYOTA,CAMRY,,1,Car,,R,M,4.0,6.0,5.0,1400.0,2.0,,,W,1.0,1.0,H,WHI,ZZ,2.0,5,2.0,3,1.0,0.0,No control
T20120002601,B,2006.0,1.0,N,1.0,Paved,V,SEDAN,HONDA,ACCORD,,1,Car,,R,P,4.0,4.0,5.0,1440.0,1.0,,,E,2.0,2.0,H,RED,ZZ,2.0,F,2.0,3,1.0,10.0,Stop sign
T20120002602,A,2008.0,1.0,NW,1.0,Paved,V,UTIL,HOLDEN,COMMOD,,4,Utility,2385.0,R,P,4.0,6.0,2.0,1740.0,1.0,645.0,,NE,2.0,2.0,H,BLK,ZZ,2.0,9,2.0,9,2.0,99.0,Unknown
T20120002605,A,,1.0,N,1.0,Paved,,,UNKN,,,99,Not Known,,,Z,,,,,1.0,,,N,1.0,1.0,H,ZZ,ZZ,2.0,9,2.0,9,2.0,0.0,No control
T20120002606,A,1995.0,2.0,E,1.0,Paved,V,SEDAN,TOYOTA,CORROL,,1,Car,,R,P,4.0,4.0,5.0,1020.0,1.0,,,E,1.0,1.0,H,SIL,ZZ,2.0,F,2.0,4,1.0,0.0,No control
T20120002606,B,2005.0,1.0,W,1.0,Paved,V,SEDAN,HONDA,CIVIC,,1,Car,,R,P,4.0,4.0,5.0,1160.0,2.0,,,N,2.0,2.0,H,BLK,ZZ,2.0,6,2.0,4,1.0,0.0,No control
T20120002608,A,2008.0,1.0,NE,1.0,Paved,V,SOLO,TRIUM,SPEED,,10,Motor Cycle,,,P,2.0,2.0,,,1.0,,865.0,NE,7.0,7.0,H,BLK,ZZ,2.0,N,2.0,6,2.0,0.0,No control
T20120002615,A,1983.0,1.0,SW,3.0,Gravel,V,CYCLE,HONDA,CUSTOM,,10,Motor Cycle,,,Z,,2.0,,,1.0,,,SW,1.0,15.0,H,BLK,ZZ,2.0,8,2.0,6,2.0,0.0,No control
T20120002617,A,2008.0,1.0,E,1.0,Paved,V,CYCLE,KAWASA,ZX6R,,10,Motor Cycle,,,Z,,4.0,,,2.0,,,E,1.0,1.0,H,BLK,ZZ,2.0,S,2.0,9,2.0,99.0,Unknown
T20120002618,A,2008.0,1.0,E,3.0,Gravel,V,WAGON,HYNDAI,TUCSON,,2,Station Wagon,,R,P,4.0,4.0,5.0,1550.0,1.0,,,E,1.0,18.0,H,SIL,ZZ,2.0,5,0.0,5,1.0,0.0,No control
T20120002623,A,2003.0,1.0,NE,1.0,Paved,V,WAGON,DAIHAT,TERIOS,,2,Station Wagon,,,Z,,4.0,5.0,1000.0,1.0,,,NE,1.0,1.0,H,WHI,ZZ,2.0,F,0.0,3,1.0,0.0,No control
T20120002623,B,1992.0,2.0,NE,1.0,Paved,V,UTIL,TOYOTA,LAND C,,4,Utility,,,Z,,6.0,3.0,1860.0,1.0,,,NE,1.0,15.0,H,BLU,ZZ,2.0,R,2.0,1,2.0,0.0,No control
T20120002623,C,2008.0,8.0,NE,1.0,Paved,V,WAGON,HYND,SANTA,,2,Station Wagon,,,Z,,4.0,5.0,1664.0,1.0,,,NE,1.0,15.0,H,BLU,ZZ,2.0,R,0.0,2,2.0,0.0,No control
T20120002624,A,2000.0,8.0,E,1.0,Paved,V,,FORD,COURIE,,99,Not Known,,,Z,,4.0,5.0,1200.0,1.0,,,E,6.0,99.0,H,BLU,ZZ,2.0,9,2.0,6,2.0,0.0,No control
T20120002624,B,2006.0,8.0,E,1.0,Paved,V,SED,B M W,M5,,1,Car,,,Z,,10.0,5.0,1790.0,1.0,,,E,1.0,6.0,H,SIL,ZZ,2.0,N,2.0,6,2.0,0.0,No control
T20120002624,C,,2.0,E,1.0,Paved,V,S WAG,SUBARU,OUTBAC,,2,Station Wagon,,,Z,,,,,0.0,,,E,11.0,11.0,H,WHI,ZZ,2.0,R,2.0,2,2.0,0.0,No control
T20120002624,D,,1.0,E,1.0,Paved,,,,,,13,Bicycle,,,,,,,,1.0,,,E,1.0,1.0,H,ZZ,ZZ,0.0,F,2.0,2,2.0,0.0,No control
T20120002627,A,,1.0,SW,1.0,Paved,,,,,,13,Bicycle,,,,,,,,1.0,,,SW,1.0,1.0,H,ZZ,ZZ,0.0,N,2.0,9,2.0,99.0,Unknown
T20120002629,A,1998.0,1.0,N,1.0,Paved,V,SED,HOLDEN,COMMOD,,1,Car,,,Z,,8.0,5.0,1350.0,1.0,,,N,8.0,18.0,H,BLK,ZZ,2.0,4,2.0,5,1.0,0.0,No control
T20120002631,A,2009.0,2.0,SE,1.0,Paved,V,CYCLE,YAMAHA,YZF-R1,,10,Motor Cycle,,,Z,,4.0,,,1.0,,,SE,1.0,1.0,H,WHI,ZZ,2.0,F,9.0,5,1.0,0.0,No control
T20120002631,B,1991.0,1.0,NW,1.0,Paved,V,S WAG,HOLDEN,COMMOD,,2,Station Wagon,,,Z,,6.0,5.0,1350.0,1.0,,,SE,5.0,5.0,H,WHI,ZZ,2.0,8,2.0,2,2.0,0.0,No control
T20120002632,A,1990.0,1.0,S,1.0,Paved,V,SEDAN,FORD,CORSAI,,1,Car,1500.0,R,P,4.0,4.0,5.0,1200.0,1.0,300.0,,W,2.0,2.0,H,BRN,ZZ,2.0,5,2.0,5,1.0,1.0,Stop-go lights
T20120002632,B,2008.0,2.0,N,1.0,Paved,V,SEDAN,FORD,FOCUS,,1,Car,,R,P,4.0,4.0,5.0,1301.0,3.0,,,N,1.0,1.0,H,GRY,ZZ,2.0,F,2.0,4,1.0,1.0,Stop-go lights
T20120002638,A,2008.0,2.0,N,1.0,Paved,V,UTI,NISSAN,NAVARA,,4,Utility,,,Z,,6.0,5.0,1850.0,1.0,,,N,1.0,1.0,H,WHI,ZZ,2.0,5,2.0,1,2.0,0.0,No control
T20120002638,B,,1.0,E,1.0,Paved,,,,,,13,Bicycle,,,,,,,,1.0,,,E,1.0,1.0,H,ZZ,ZZ,0.0,F,2.0,1,2.0,0.0,No control
T20120002644,A,1996.0,1.0,NE,1.0,Paved,V,SEDAN,MITSUB,MAGNA,,1,Car,,R,P,4.0,6.0,5.0,1300.0,2.0,,,NE,1.0,18.0,H,GLD,ZZ,2.0,F,2.0,5,1.0,0.0,No control
T20120002644,B,,2.0,NE,1.0,Paved,,,UNKN,,,99,Not Known,,,Z,,,,,1.0,,,NE,99.0,1.0,H,ZZ,ZZ,2.0,9,9.0,9,2.0,0.0,No control
T20120002646,A,1991.0,2.0,W,1.0,Paved,V,CYCLE,YAMAHA,FJ1200,,10,Motor Cycle,,,Z,,4.0,,,1.0,,,W,1.0,1.0,H,BLU,ZZ,2.0,F,9.0,2,2.0,1.0,Stop-go lights
T20120002646,B,2005.0,1.0,W,1.0,Paved,V,ONHLF,HOLDEN,COMMOD,,4,Utility,,,Z,,6.0,5.0,1758.0,1.0,,,W,15.0,15.0,H,WHI,ZZ,2.0,2,2.0,1,2.0,1.0,Stop-go lights
T20120002649,A,2005.0,2.0,N,1.0,Paved,V,CYCLE,YAMAHA,YZFR1,,10,Motor Cycle,,,Z,,4.0,,,1.0,,,N,1.0,1.0,H,YLW,BLK,2.0,F,1.0,4,1.0,0.0,No control
